PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20230624;06;2023;7467691;1;1;1;70;68;1;355.59041036;68;1;;;;;;;;;1;128;2;3;1;3;2;2;;2;;.;7115;31;3110;
20230624;06;2023;7467691;1;2;1;70;68;1;355.59041036;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467691;1;3;1;70;68;1;355.59041036;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467691;1;4;1;70;68;1;355.59041036;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467691;1;5;1;70;68;1;355.59041036;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467696;1;2;1;70;68;1;487.2255391;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467696;1;4;1;70;68;1;487.2255391;68;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;6111;01;0113;
20230624;06;2023;7467697;1;2;1;70;68;1;570.84482486;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467698;1;2;1;70;68;1;241.87759589;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467703;2;2;2;70;68;1;353.90559619;68;1;;;;;2;5;;1116000;1;12;0;3;1;2;2;2;;2;;.;7512;10;1081;
20230624;06;2023;7467704;1;1;1;70;68;1;472.92994621;68;;;1;998;1;;;48;1160000;1;1;0;6;4;1;2;2;;2;;4110;9111;81;8121;
20230624;06;2023;7467705;1;2;1;70;68;1;1198.5610822;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467707;1;1;1;70;68;1;436.06939668;68;1;;;;;;;;;1;48;0;8;4;10;2;2;;2;;.;4415;84;8412;
20230624;06;2023;7467712;1;2;1;70;68;1;308.02526496;68;;2;1;20;1;;;48;1300000;2;;;;;;;2;;2;;3322;;;;
20230624;06;2023;7467713;1;2;1;70;68;1;452.86115778;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467713;1;3;1;70;68;1;452.86115778;68;1;;;;;;;;;1;120;0;5;1;10;2;3;;2;;.;4120;64;6412;
20230624;06;2023;7467714;1;3;1;70;68;1;300.9366;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467714;1;5;1;70;68;1;300.9366;68;1;;;;;;;;;1;396;0;3;1;10;2;3;;2;;.;3322;14;1410;
20230624;06;2023;7467717;1;1;1;70;68;1;406.9807892;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467718;1;3;1;70;68;1;437.7143143;68;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467719;1;2;1;70;68;1;302.34699486;68;1;;;;;;;;;1;96;0;4;4;1;2;2;;2;;.;7531;14;1410;
20230624;06;2023;7467726;1;1;1;70;73;1;342.17111982;73;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;7221;25;2511;
20230624;06;2023;7467726;1;2;1;70;73;1;342.17111982;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467726;1;3;1;70;73;1;342.17111982;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467727;1;2;1;70;73;1;369.24723346;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467727;1;3;1;70;73;1;369.24723346;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467730;1;1;1;70;73;1;284.43136062;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467730;1;2;1;70;73;1;284.43136062;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467730;1;6;1;70;73;1;284.43136062;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467732;1;2;1;70;73;1;352.6314783;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467734;1;2;1;70;73;1;439.29250641;73;1;;;;;2;5;;1300606;1;96;2;3;1;8;2;2;;2;;.;5321;86;8621;
20230624;06;2023;7467735;1;1;1;70;73;1;352.35891863;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467735;1;2;1;70;73;1;352.35891863;73;1;;;;;;1;;2000000;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467736;1;2;1;70;73;1;384.52303585;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467737;1;2;1;70;73;1;437.01109918;73;1;;;;;;;;;1;24;2;3;1;10;2;2;;2;;.;8160;10;1089;
20230624;06;2023;7467737;1;3;1;70;73;1;437.01109918;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467738;1;1;1;70;73;1;422.4152098;73;1;;;;;;;;;1;36;2;5;2;10;2;3;;2;;.;5412;84;8423;
20230624;06;2023;7467738;1;2;1;70;73;1;422.4152098;73;1;;;;;;;;;1;24;2;3;4;1;2;2;;2;;.;5321;86;8699;
20230624;06;2023;7467741;1;3;1;70;73;1;323.32017805;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467743;1;1;1;70;73;1;233.48727283;73;1;;;;;;;;;1;36;2;3;1;8;2;1;2;1;14;.;8331;49;4921;
20230624;06;2023;7467743;1;2;1;70;73;1;233.48727283;73;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20230624;06;2023;7467744;1;1;1;70;73;1;213.17947757;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467744;1;2;1;70;73;1;213.17947757;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467744;1;3;1;70;73;1;213.17947757;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467744;1;4;1;70;73;1;213.17947757;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467745;1;1;1;70;73;1;228.21405593;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467745;1;3;1;70;73;1;228.21405593;73;;2;1;45;1;;;48;1200000;2;;;;;;;2;;2;;9313;;;;
20230624;06;2023;7467745;1;4;1;70;73;1;228.21405593;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467745;1;5;1;70;73;1;228.21405593;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467745;1;6;1;70;73;1;228.21405593;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467745;1;7;1;70;73;1;228.21405593;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467748;1;2;1;70;73;1;456.16980302;73;1;;;;;;;;;1;24;1;3;4;1;2;2;;2;;.;5322;87;8710;
20230624;06;2023;7467749;1;1;1;70;73;1;242.61419099;73;;2;1;36;1;;;48;1300000;1;36;4;1;1;4;2;2;;2;;5223;5223;47;4771;
20230624;06;2023;7467749;1;3;1;70;73;1;242.61419099;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467749;1;4;1;70;73;1;242.61419099;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467751;1;2;1;70;73;1;316.81140735;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467753;1;1;1;70;73;1;344.88080544;73;1;;;;;;;;;1;120;5;5;4;1;2;3;;2;;.;8324;49;4921;
20230624;06;2023;7467756;1;1;1;70;73;1;245.15082782;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467756;1;2;1;70;73;1;245.15082782;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467756;1;3;1;70;73;1;245.15082782;73;;1;1;1;4;;;48;1000000;1;12;5;3;1;2;2;2;;2;;5223;5223;45;4530;
20230624;06;2023;7467758;1;1;1;70;73;1;269.1211598;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467759;1;1;1;70;73;1;282.8991313;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467759;1;2;1;70;73;1;282.8991313;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467760;1;2;1;70;73;1;246.33918328;73;;1;1;2;1;;;48;1300000;1;6;2;4;4;1;2;2;;2;;4321;3123;41;4111;
20230624;06;2023;7467761;1;1;1;70;73;1;347.3987196;73;1;;;;;;;;;1;345;5;5;2;10;2;3;;2;;.;1345;85;8530;
20230624;06;2023;7467761;1;2;1;70;73;1;347.3987196;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467761;1;3;1;70;73;1;347.3987196;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467762;1;2;1;70;73;1;237.35345968;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467763;1;1;1;70;73;1;291.79875203;73;1;;;;;;;;;1;240;2;5;1;10;2;3;;2;;.;9112;86;8610;
20230624;06;2023;7467763;1;2;1;70;73;1;291.79875203;73;1;;;;;;;;;1;360;2;4;1;3;2;2;;2;;.;3434;56;5611;
20230624;06;2023;7467764;1;2;1;70;73;1;267.72029219;73;;2;1;20;1;;;48;1300606;1;18;2;1;1;2;2;2;;2;;9112;5223;47;4729;
20230624;06;2023;7467765;1;3;1;70;73;1;230.72315427;73;;1;1;8;1;;;48;1300000;1;4;1;1;1;5;2;2;;2;;2330;2330;85;8530;
20230624;06;2023;7467765;1;4;1;70;73;1;230.72315427;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467768;1;1;1;70;73;1;296.6918246;73;1;;;;;;;;;1;150;5;4;4;1;2;2;;2;;.;7221;25;2511;
20230624;06;2023;7467768;1;2;1;70;73;1;296.6918246;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467771;1;1;1;70;73;1;296.6918246;73;1;;;;;;;;;1;120;1;5;2;10;2;3;;2;;.;5321;86;8610;
20230624;06;2023;7467771;1;2;1;70;73;1;296.6918246;73;1;;;;;;;;;1;120;1;3;1;4;2;2;;2;;.;3321;65;6512;
20230624;06;2023;7467773;1;2;1;70;73;1;228.04331614;73;;1;1;3;1;;;48;1160000;1;1;1;6;1;2;2;2;;2;;5223;5223;47;4711;
20230624;06;2023;7467773;1;4;1;70;73;1;228.04331614;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467779;1;2;1;70;73;1;438.72823161;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467779;1;3;1;70;73;1;438.72823161;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467780;1;3;1;70;73;1;438.72823161;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467781;1;1;1;70;73;1;437.53694065;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467782;1;2;1;70;73;1;363.37013483;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467783;1;2;1;70;73;1;336.13608229;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467783;1;3;1;70;73;1;336.13608229;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467783;1;4;1;70;73;1;336.13608229;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467784;1;2;1;70;73;1;405.11954163;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467784;1;3;1;70;73;1;405.11954163;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467785;1;2;1;70;73;1;315.11110149;73;1;;;;;;;;;1;200;2;4;1;4;2;2;;2;;.;7531;14;1410;
20230624;06;2023;7467786;1;1;1;70;73;1;278.11396357;73;1;;;;;;;;;1;72;2;5;1;10;2;3;;2;;.;8321;49;4921;
20230624;06;2023;7467786;1;2;1;70;73;1;278.11396357;73;1;;;;;;;;;1;24;2;3;4;1;2;2;;2;;.;5223;47;4711;
20230624;06;2023;7467786;1;3;1;70;73;1;278.11396357;73;1;;;;;;;;;1;60;2;4;4;1;2;2;;2;;.;7111;41;4111;
20230624;06;2023;7467786;1;4;1;70;73;1;278.11396357;73;;2;1;102;1;;;48;1300606;2;;;;;;;2;;2;;8321;;;;
20230624;06;2023;7467789;1;2;1;70;73;1;306.03690259;73;1;;;;;;;;;1;12;1;4;4;1;2;2;;2;;.;5141;96;9602;
20230624;06;2023;7467789;1;3;1;70;73;1;306.03690259;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467789;1;4;1;70;73;1;306.03690259;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467793;1;1;1;70;73;1;403.74459426;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467795;1;2;1;70;73;1;450.88999073;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467799;1;1;1;70;73;1;303.63523646;73;1;;;;;;;;;1;156;1;5;1;10;2;3;;2;;.;2240;86;8610;
20230624;06;2023;7467800;1;1;1;70;73;1;389.83272101;73;1;;;;;;;;;1;48;1;5;2;10;2;3;;2;;.;5412;84;8422;
20230624;06;2023;7467800;1;2;1;70;73;1;389.83272101;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467800;1;4;1;70;73;1;389.83272101;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467801;1;2;1;70;73;1;422.4152098;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467802;1;2;1;70;73;1;441.15554209;73;1;;;;;;;;;1;7;0;3;1;2;2;2;;2;;.;1420;47;4771;
20230624;06;2023;7467805;1;1;1;70;73;1;459.18585083;73;1;;;;;;;;;1;360;5;5;1;8;2;3;;2;;.;3118;35;3513;
20230624;06;2023;7467807;1;1;1;70;73;1;400.74401527;73;1;;;;;;;;;1;180;0;5;2;10;2;3;;2;;.;2330;84;8413;
20230624;06;2023;7467808;1;1;1;70;73;1;367.72624172;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467809;1;1;1;70;73;1;356.03018952;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467809;1;2;1;70;73;1;356.03018952;73;1;;;;;;;;;1;350;5;5;2;10;2;3;;2;;.;5412;84;8423;
20230624;06;2023;7467812;1;1;1;70;73;1;300.55801145;73;1;;;;;;;;;1;192;1;5;2;10;2;3;;2;;.;5321;86;8610;
20230624;06;2023;7467814;1;3;1;70;73;1;331.73304999;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467819;1;1;1;70;73;1;517.18678581;73;;2;1;48;1;;;48;1150000;1;2;5;3;4;5;2;2;;2;;5120;9411;56;5619;
20230624;06;2023;7467819;1;2;1;70;73;1;517.18678581;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467820;1;1;1;70;73;1;384.55636609;73;1;;;;;;;;;1;96;0;5;2;10;2;3;;2;;.;3343;84;8412;
20230624;06;2023;7467820;1;2;1;70;73;1;384.55636609;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467820;1;3;1;70;73;1;384.55636609;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467822;1;1;1;70;73;1;436.77649275;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467822;1;2;1;70;73;1;436.77649275;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467823;1;2;1;70;73;1;546.26387397;73;;2;1;20;1;;;48;1300606;1;6;1;6;4;10;2;2;;2;;5223;5223;47;4773;
20230624;06;2023;7467824;1;2;1;70;73;1;304.01116725;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467824;1;7;1;70;73;1;304.01116725;73;1;;;;;;;;;1;12;1;3;1;4;2;2;;2;;.;9412;56;5611;
20230624;06;2023;7467825;1;3;1;70;73;1;531.79179589;73;;1;1;6;1;;;50;1000000;2;;;;;;;2;;2;;5223;;;;
20230624;06;2023;7467827;1;2;1;70;88;1;51.820063701;88;1;;;;;;;;;1;12;2;4;4;2;2;2;;2;;.;7231;45;4520;
20230624;06;2023;7467827;1;3;1;70;88;1;51.820063701;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467827;1;4;1;70;88;1;51.820063701;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467829;1;1;1;70;88;1;58.434789401;88;;1;1;2;1;;;48;1300000;1;2;5;8;1;6;2;2;;2;;8331;8331;49;4921;
20230624;06;2023;7467829;1;3;1;70;88;1;58.434789401;88;;2;1;26;4;;;48;1500000;1;2;2;8;4;2;2;2;;2;;9313;9313;41;4111;
20230624;06;2023;7467829;1;4;1;70;88;1;58.434789401;88;1;;;;;1;;48;1500000;1;36;5;3;1;2;2;2;;2;;.;5249;77;7710;
20230624;06;2023;7467830;1;1;1;70;88;1;59.338190529;88;1;;;;;;1;;1500000;1;0;3;8;4;2;2;2;;1;1500000;.;3123;41;4111;
20230624;06;2023;7467830;1;3;1;70;88;1;59.338190529;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467831;1;2;1;70;88;1;57.567584371;88;;1;1;4;4;;;48;5000000;1;3;2;3;4;1;2;2;;2;;7112;7112;41;4111;
20230624;06;2023;7467831;1;3;1;70;88;1;57.567584371;88;;1;1;3;1;;;48;1300000;1;1;4;8;3;2;2;2;;2;;5223;5311;97;9700;
20230624;06;2023;7467832;1;1;1;70;88;1;62.983440208;88;;1;1;1;4;;;48;1300000;1;0;3;8;4;1;2;2;;1;1500000;7122;7122;41;4111;
20230624;06;2023;7467832;1;2;1;70;88;1;62.983440208;88;1;;;;;;;;;1;6;0;7;1;4;2;2;;2;;.;5131;56;5611;
20230624;06;2023;7467832;1;3;1;70;88;1;62.983440208;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467832;1;4;1;70;88;1;62.983440208;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467833;1;2;1;70;88;1;63.605763559;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467836;1;4;1;70;88;1;61.212834049;88;1;;;;;2;5;;3000000;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467837;1;1;1;70;88;1;64.472968588;88;;1;1;2;1;;;48;1300000;1;0;2;6;4;1;2;2;;1;1000000;8332;8321;49;4921;
20230624;06;2023;7467837;1;2;1;70;88;1;64.472968588;88;;1;1;5;1;;;48;1300000;1;6;4;8;1;2;2;2;;2;;5223;5223;47;4759;
20230624;06;2023;7467837;1;3;1;70;88;1;64.472968588;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467840;1;6;1;70;95;1;61.562417955;95;1;;;;;;;;;1;60;0;8;4;1;2;2;;2;;.;9112;81;8121;
20230624;06;2023;7467843;1;3;1;70;95;1;121.61580548;95;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467845;1;2;1;70;95;1;135.98070093;95;;1;1;4;4;;;20;600000;1;6;0;3;4;1;2;2;;2;;9520;9520;47;4789;
20230624;06;2023;7467846;1;5;1;70;95;1;92.886014583;95;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467852;1;2;1;70;95;1;76.48914427;95;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467853;1;1;1;70;95;1;75.726274631;95;1;;;;;;;;;1;60;0;4;7;2;2;2;;2;;.;9211;01;0127;
20230624;06;2023;7467854;1;1;1;70;95;1;93.120563072;95;1;;;;;1;;16;360000;1;3;0;4;1;3;2;2;;2;;.;4224;55;5511;
20230624;06;2023;7467855;1;2;1;70;95;1;86.095137237;95;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467860;1;2;1;70;95;1;110.91282412;95;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467861;1;2;1;70;95;1;152.97828854;95;1;;;;;;;;;1;72;0;5;2;10;2;3;;2;;.;5414;84;8422;
20230624;06;2023;7467864;1;1;1;70;97;1;21.807970731;97;1;;;;;;;;;1;336;5;5;2;9;2;3;;2;;.;2341;84;8413;
20230624;06;2023;7467864;1;2;1;70;97;1;21.807970731;97;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467864;1;3;1;70;97;1;21.807970731;97;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467868;1;1;1;70;97;1;18.176562769;97;;1;1;4;4;;;40;3700000;1;6;4;8;4;10;2;2;;2;;2635;4110;84;8412;
20230624;06;2023;7467869;1;3;1;70;97;1;25.429624218;97;1;;;;;;;;;1;5;5;2;4;10;2;2;;2;;.;4110;86;8610;
20230624;06;2023;7467869;1;4;1;70;97;1;25.429624218;97;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230624;06;2023;7467873;1;1;1;70;97;1;23.004712255;97;1;;;;;1;;48;1200000;1;4;5;8;3;1;2;2;;2;;.;9111;97;9700;
20230624;06;2023;7467890;1;1;1;70;97;1;20.00172315;97;1;;;;;;3;;2000000;1;2;5;3;4;6;2;2;;2;;.;2411;88;8899;
20230626;06;2023;7467903;1;3;1;70;;1;1803.4186111;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467905;1;2;1;70;;1;1833.2384376;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467905;1;4;1;70;;1;1833.2384376;08;1;;;;;2;5;;1000000;1;24;0;3;1;3;2;2;;2;;.;5131;56;5619;
20230626;06;2023;7467905;1;9;1;70;;1;1833.2384376;08;1;;;;;1;;48;1200000;1;12;0;8;1;10;2;2;;2;;.;5223;47;4719;
20230626;06;2023;7467907;1;2;1;70;;1;1951.8862583;08;1;;;;;;;;;1;12;2;3;3;1;2;2;;2;;.;9111;97;9700;
20230626;06;2023;7467907;1;4;1;70;;1;1951.8862583;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467908;1;2;1;70;;1;2272.4799647;08;1;;;;;;;;;1;360;1;3;3;1;2;2;;2;;.;9111;97;9700;
20230626;06;2023;7467908;1;5;1;70;;1;2272.4799647;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467909;1;2;1;70;;1;2030.7556187;08;1;;;;;1;;48;1200000;1;16;0;8;3;1;2;2;;2;;.;9111;97;9700;
20230626;06;2023;7467910;1;1;1;70;;1;1583.0102598;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467911;1;1;1;70;;1;1392.0354999;08;1;;;;;;;;;1;12;0;5;1;10;2;3;;2;;.;7212;42;4290;
20230626;06;2023;7467911;1;2;1;70;;1;1392.0354999;08;1;;;;;2;5;;900000;1;18;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230626;06;2023;7467913;1;2;1;70;;1;1077.0882535;08;1;;;;;;;;;1;240;2;3;1;8;2;2;;2;;.;5120;56;5619;
20230626;06;2023;7467913;1;4;1;70;;1;1077.0882535;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467914;1;2;1;70;;1;1151.4021309;08;;1;1;12;1;;;48;1300000;1;36;0;8;1;10;2;2;;2;;2146;2146;10;1081;
20230626;06;2023;7467915;1;2;1;70;;1;940.90260807;08;1;;;;;;;;;1;132;0;3;3;1;2;2;;2;;.;9111;97;9700;
20230626;06;2023;7467918;1;2;1;70;;1;1111.3026301;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467918;1;4;1;70;;1;1111.3026301;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467918;1;5;1;70;;1;1111.3026301;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467919;1;3;1;70;;1;774.86973937;08;1;;;;;;;;;1;168;0;4;3;1;2;2;;2;;.;9111;97;9700;
20230626;06;2023;7467921;1;2;1;70;;1;990.62263962;08;;1;1;12;1;;;48;1160000;1;3;2;7;4;4;2;2;;2;;5241;9321;10;1089;
20230626;06;2023;7467921;1;6;1;70;;1;990.62263962;08;1;;;;;;;;;1;180;2;5;1;10;2;3;;2;;.;5321;86;8610;
20230626;06;2023;7467923;1;2;1;70;;1;1476.7923317;08;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467924;1;1;1;70;;1;1012.5259237;08;1;;;;;;;;;1;180;0;7;1;2;2;2;;2;;.;3213;47;4773;
20230626;06;2023;7467926;1;1;1;70;;1;945.46936962;08;1;;;;;;;;;1;60;0;5;1;9;2;3;;2;;.;5120;10;1089;
20230626;06;2023;7467926;1;3;1;70;;1;945.46936962;08;1;;;;;2;5;;1200000;1;36;0;3;4;1;2;2;;2;;.;9111;81;8121;
20230626;06;2023;7467931;1;1;1;70;;1;3014.3536083;13;1;;;;;;;;;1;264;0;5;1;10;2;3;;2;;.;3121;06;0610;
20230626;06;2023;7467931;1;2;1;70;;1;3014.3536083;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467934;1;1;1;70;;2;1712.5113836;13;1;;;;;1;;40;800000;1;1;1;8;4;1;2;2;;1;300000;.;5223;47;4752;
20230626;06;2023;7467936;1;2;1;70;;2;1403.6973407;13;1;;;;;1;;24;600000;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467939;1;2;1;70;;2;2130.6002861;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467940;1;2;1;70;;2;1469.2664463;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467941;1;1;1;70;;2;1613.7409233;13;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;6111;01;0111;
20230626;06;2023;7467942;1;2;1;70;;2;1461.4093772;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467942;1;4;1;70;;2;1461.4093772;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20230626;06;2023;7467943;1;1;1;70;;2;1181.9451269;13;1;;;;;;;;;1;180;0;3;4;1;2;2;;2;;.;9111;81;8121;
